imagedir,image,mos_quality,prompt,prompt2,new_prompt
C:/D/VQA/IC/images/abstract_733183.jpg,abstract_733183.jpg,0.470588237,a bouquet of money and leaves in a vase,a bouquet of green leaves with twenty dollar bills sticking out,a bouquet of green leaves with twenty dollar bills sticking out
C:/D/VQA/IC/images/abstract_73325.jpg,abstract_73325.jpg,0.14705883,a close up of a pair of pliers with red handles,a close up of a pair of pliers with red handles,a close up of a pair of pliers with red handles
C:/D/VQA/IC/images/abstract_73349.jpg,abstract_73349.jpg,0.426470578,a close up image of a colorful spiral pattern,a close up image of colorful spirals on a black background,a close up image of colorful spirals on a black background
C:/D/VQA/IC/images/abstract_73383.jpg,abstract_73383.jpg,0.382352948,a close up of a light bulb that is yellow,a close up of a yellow light bulb with wires hanging from it's base,a close up of a yellow light bulb with wires hanging from it's base
C:/D/VQA/IC/images/abstract_73399.jpg,abstract_73399.jpg,0.352941185,a close up of a rusty chain and gear,a close up of a rusty bicycle chain and sprocket,a close up of a rusty bicycle chain and sprocket
C:/D/VQA/IC/images/abstract_734494.jpg,abstract_734494.jpg,0.529411793,a yellow school bus driving down a street at night,a blurry image of a yellow school bus driving down the street at night,a blurry image of a yellow school bus driving down the street at night
C:/D/VQA/IC/images/abstract_73518.jpg,abstract_73518.jpg,0.558823526,a close up view of a yellow and blue pattern,close up of a yellow and blue diamond pattern on the pavement in front of an office building at sunrise stock photo 70542138,close up of a yellow and blue diamond pattern on the pavement in front of an office building at sunrise stock photo 70542138
C:/D/VQA/IC/images/abstract_735260.jpg,abstract_735260.jpg,0.367647052,a yellow school bus is reflected in a mirror,a school bus is reflected in the side view mirror of a car,a school bus is reflected in the side view mirror of a car
C:/D/VQA/IC/images/abstract_735464.jpg,abstract_735464.jpg,0.411764711,a blurry image of a fence in the rain,A blurry picture of some chickens in a cage on a grassy field with an umbrella next to them. You can barely see the chickens as they are blurred out,A blurry picture of some chickens in a cage on a grassy field with an umbrella next to them. You can barely see the chickens as they are blurred out
C:/D/VQA/IC/images/abstract_735531.jpg,abstract_735531.jpg,0.411764711,a black box with smoke coming out of it,a black box with blue smoke coming out of it,a black box with blue smoke coming out of it
C:/D/VQA/IC/images/abstract_73612.jpg,abstract_73612.jpg,0.647058845,a close up view of a crystal glass filled with water,a close up view of a crystal glass with water droplets on it,a close up view of a crystal glass with water droplets on it
C:/D/VQA/IC/images/abstract_73624.jpg,abstract_73624.jpg,0.235294119,a piece of toilet paper with red paint on it,a piece of toilet paper with red paint smeared on it sitting on a tile floor next to a pair of scissors and a roll of toilet paper in a black and white photo,a piece of toilet paper with red paint smeared on it sitting on a tile floor next to a pair of scissors and a roll of toilet paper in a black and white photo
C:/D/VQA/IC/images/abstract_736588.jpg,abstract_736588.jpg,0.073529415,a picture of a spoon with smoke coming out of it,a spoon with smoke coming out of it on a black background,a spoon with smoke coming out of it on a black background
C:/D/VQA/IC/images/abstract_736612.jpg,abstract_736612.jpg,0.117647059,a close up of blue smoke against a black background,a close up of some blue smoke on a black background,a close up of some blue smoke on a black background
C:/D/VQA/IC/images/abstract_736742.jpg,abstract_736742.jpg,0.235294119,a light bulb with smoke coming out of it,a close up of a light bulb with smoke coming out of it's top,a close up of a light bulb with smoke coming out of it's top
C:/D/VQA/IC/images/abstract_73679.jpg,abstract_73679.jpg,0.367647052,a close up view of a spiral shaped object,an abstract image of a spiral that looks like it is going into the black hole,an abstract image of a spiral that looks like it is going into the black hole
C:/D/VQA/IC/images/abstract_73765.jpg,abstract_73765.jpg,0.54411763,a close up of a piece of wood that is painted,a red and white piece of wood next to a brown piece of wood with holes drilled in it,a red and white piece of wood next to a brown piece of wood with holes drilled in it
C:/D/VQA/IC/images/abstract_738049.jpg,abstract_738049.jpg,0.338235289,a pair of blue glass balls on a green background,a pair of blue glass droplets on top of a green background,a pair of blue glass droplets on top of a green background
C:/D/VQA/IC/images/abstract_7381.jpg,abstract_7381.jpg,0.470588237,a bunch of screws sitting on top of some papers,a pile of screws laying on top of a piece of paper,a pile of screws laying on top of a piece of paper
C:/D/VQA/IC/images/abstract_73850.jpg,abstract_73850.jpg,0.529411793,a close up of a rock with a lot of different colors,"a close up view of some rocks with black, orange and brown spots on them","a close up view of some rocks with black, orange and brown spots on them"
C:/D/VQA/IC/images/abstract_73853.jpg,abstract_73853.jpg,0.485294104,a close up of a black piece of wood,"a close up of a piece of black wood with water droplets on it's surface, showing the texture and grain of the wood in great detail","a close up of a piece of black wood with water droplets on it's surface, showing the texture and grain of the wood in great detail"
C:/D/VQA/IC/images/abstract_738592.jpg,abstract_738592.jpg,0.132352948,a picture of a letter t made of fire,the letter t is made out of flames on a black background,the letter t is made out of flames on a black background
C:/D/VQA/IC/images/abstract_738666.jpg,abstract_738666.jpg,0.25,a glass of red wine with a leaf in it,a glass of wine with a red leaf in it on a black background,a glass of wine with a red leaf in it on a black background
C:/D/VQA/IC/images/abstract_73872.jpg,abstract_73872.jpg,0.470588237,a close up view of a bunch of metal tubes,"Close up shot of a spiral staircase made out of metal tubes and wires, with a person standing on the bottom step looking upwards.","Close up shot of a spiral staircase made out of metal tubes and wires, with a person standing on the bottom step looking upwards."
C:/D/VQA/IC/images/abstract_738852.jpg,abstract_738852.jpg,0.176470593,a close up of a black and green background,Free download for desktop laptop tablet mobile phone widescreen ultra hdtv samsung lg apple bmw nissan porsche toyota ford che,Free download for desktop laptop tablet mobile phone widescreen ultra hdtv samsung lg apple bmw nissan porsche toyota ford che
C:/D/VQA/IC/images/abstract_73912.jpg,abstract_73912.jpg,0.191176474,a close up of a wall with blue lights on it,a close up of a skateboarder riding down a flight of stairs in black and blue tones,a close up of a skateboarder riding down a flight of stairs in black and blue tones
C:/D/VQA/IC/images/abstract_739427.jpg,abstract_739427.jpg,0.382352948,a surfer is riding a wave on his board,"a surfboard laying on the sand with some waves in the background, and an umbrella next to it as if someone just got out of the water","a surfboard laying on the sand with some waves in the background, and an umbrella next to it as if someone just got out of the water"
C:/D/VQA/IC/images/abstract_739550.jpg,abstract_739550.jpg,0.382352948,a close up of a face made out of bread,a close up of a piece of bread that looks like a monkey face,a close up of a piece of bread that looks like a monkey face
C:/D/VQA/IC/images/abstract_73959.jpg,abstract_73959.jpg,0.323529422,a black spoon sitting on a red table cloth,A black and white photo of a heart shaped object on a polka dot background with a spiral in the foreground.,A black and white photo of a heart shaped object on a polka dot background with a spiral in the foreground.
C:/D/VQA/IC/images/abstract_739591.jpg,abstract_739591.jpg,0.382352948,a black and white photograph of a heart shaped object,a close up of some pink curly ribbon on a white background,a close up of some pink curly ribbon on a white background
C:/D/VQA/IC/images/abstract_739594.jpg,abstract_739594.jpg,0.132352948,a bunch of pink paper that is curled up,"A close up of several pieces of metal with holes in them, next to a blue and orange plastic tray filled with different colored items on top of the metal strips","A close up of several pieces of metal with holes in them, next to a blue and orange plastic tray filled with different colored items on top of the metal strips"
